smiles,pka__fraction_neutral,pka__logd_estimate,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__qed
Cc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,0.9999,3.217,12.6825,3.4449,1,1,2,262.04121318,0.0833333333333333,18.0,252.21,107.22310483091732,0.3243705439195165,0.3243705439195165,0.3219593053954809,-0.3219593053954809,3.217020000000001,262.29,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,72.24,0.6814629144694371
O=C(Nc1cccc(F)c1)c1csc([N+](=O)[O-])c1,0.9999,3.0477,11.9456,3.2504,1,1,2,266.01614130400003,0.0,18.0,259.197,105.02369811944692,0.3243705439196054,0.3243705439196054,0.3218627421352927,-0.3218627421352927,3.0477000000000016,266.253,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,72.24,0.6850957092946555
O=C(Nc1cccc([N+](=O)[O-])c1)c1csc([N+](=O)[O-])c1,0.9999,2.8168,11.8462,2.6579,1,1,2,293.010641324,0.0,20.0,286.204,115.51113843902051,0.3243705439197511,0.3243705439197511,0.3217112865258825,-0.3217112865258825,2.816800000000001,293.26000000000005,1.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,9.0,4.0,0.0,0.0,0.0,2.0,115.38,0.6869160820096623
COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,0.9998,2.9171,12.1204,3.7463,1,1,2,278.0361278,0.0833333333333333,19.0,268.209,112.3366500604242,0.4967658883822404,0.3243705439195072,0.3243705439195072,-0.4967658883822404,2.917200000000001,278.289,1.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,7.0,4.0,0.0,0.0,0.0,2.0,81.47,0.6882849299438668
O=C(Nc1ccccc1Br)c1csc([N+](=O)[O-])c1,0.9999,3.6711,11.7765,2.6243,1,1,2,325.936075184,0.0,18.0,320.10300000000007,114.72571032216204,0.3243705439359004,0.3243705439359004,0.3209186167123761,-0.3209186167123761,3.671100000000002,327.15900000000005,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,72.24,0.6904244426929917
Cc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,0.9999,3.217,12.6974,3.5001,1,1,2,262.04121318,0.0833333333333333,18.0,252.21,107.22310483091732,0.3243705439237373,0.3243705439237373,0.3217217734664613,-0.3217217734664613,3.217020000000001,262.29,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,72.24,0.681462914469437
COCC1CN(c2ccc3nc(C(O)CCC#N)sc3c2)C(=O)O1,1.0,2.6051,12.0617,2.0288,1,1,2,347.093977024,0.4375,24.0,330.26000000000005,142.58698644155606,0.44146384500593,0.4143353320314351,0.4143353320314351,-0.44146384500593,2.605080000000001,347.3960000000001,1.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,8.0,6.0,0.0,1.0,1.0,3.0,95.68,0.8627647459636779
C[C@]12CC[C@H](OC(=O)Cc3ccc(N(CCCl)CCCl)cc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,0.9987,6.3356,14.0016,4.5215,1,1,2,562.272898628,0.7419354838709677,38.0,519.2580000000004,237.88444910246443,0.4621080662414937,0.310028924958143,0.310028924958143,-0.4621080662414937,6.336200000000007,563.6100000000002,1.0,5.0,3.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,7.0,8.0,3.0,1.0,4.0,5.0,58.64,0.2965192824777434
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,0.9781,0.5373,12.9096,5.7491,1,2,3,224.054554736,0.25,16.0,216.112,89.66932187008106,0.4330616376336791,0.4330616376336791,0.3995922503655909,-0.3995922503655909,0.5468999999999997,224.176,1.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,8.0,3.0,0.0,1.0,1.0,2.0,100.98,0.459692001760722
OC1C=CC2=C(c3cccc4cccc2c34)C1O,1.0,2.3556,12.8534,,2,0,2,236.083729624,0.125,18.0,224.17399999999995,104.50031947057688,0.3859488370928297,0.1096493969598656,0.1096493969598656,-0.3859488370928297,2.3556000000000004,236.27,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,40.46,0.7368175587119818
CC1=C2C(=COC(C)C2C)C(=O)C(C(=O)O)C1=O,0.0,-4.7993,1.5065,,2,0,2,250.084123548,0.4615384615384615,18.0,236.13799999999995,104.12003331099608,0.4969323585509632,0.3219637373366998,0.3219637373366998,-0.4969323585509632,1.0942,250.25,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,80.67000000000002,0.704529438882916
O=[N+]([O-])c1ccc(-c2cscn2)o1,1.0,2.3113,,1.3566,0,1,1,195.994262988,0.0,13.0,192.155,76.79581356349561,0.4330831589362808,0.4330831589362808,0.3989640851683799,-0.3989640851683799,2.3113,196.187,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,69.17,0.5454825071155637
O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,0.9728,1.8676,8.9528,1.8927,1,2,3,239.00007664,0.0,16.0,234.172,92.87213996154404,0.433083170229516,0.433083170229516,0.3989624975584053,-0.3989624975584053,1.8796,239.212,1.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,98.27,0.4985767822462024
c1ccc2c(c1)C1OOC2c2ccccc21,1.0,3.1406,,,0,0,0,210.06807956,0.1428571428571428,16.0,200.152,93.36310502204782,0.222636375632122,0.1438097310783584,0.1438097310783584,-0.222636375632122,3.140600000000002,210.232,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,18.46,0.6217562658725381
CC(=O)O[C@H]1[C@H](O)[C@@H]2O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]1(C)[C@@]21CO1,0.9999,-1.2961,11.3897,,3,0,3,354.131467664,0.7647058823529411,25.0,332.1790000000001,143.91177835707035,0.4589539979051074,0.3025192731369714,0.3025192731369714,-0.4589539979051074,-1.296099999999999,354.35500000000013,3.0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,8.0,3.0,8.0,2.0,1.0,2.0,3.0,4.0,125.82000000000002,0.4128233301457104
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,1.0,3.994,13.0999,,2,0,2,328.109944372,0.1818181818181818,25.0,312.23900000000003,143.62651559912945,0.3872116765773907,0.1175114348111299,0.1175114348111299,-0.3872116765773907,3.994000000000004,328.3670000000001,2.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,6.0,52.99,0.3789292406644114
CC(C(=O)O)c1ccc(Oc2nccs2)cc1,0.0009,0.0829,4.3598,2.0451,1,1,2,249.045964212,0.1666666666666666,17.0,238.203,102.51263600185548,0.4807885018351018,0.3101853859338222,0.3101853859338222,-0.4807885018351018,3.123500000000001,249.291,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,59.42,0.9039409784041448
c1ccc(-c2ccc([C@@H]3CO3)cc2)cc1,1.0,3.4249,,,0,0,0,196.088815004,0.1428571428571428,15.0,184.153,89.32609563033188,0.3680470195703797,0.1059579483863358,0.1059579483863358,-0.3680470195703797,3.424900000000002,196.249,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,12.53,0.670285153228562
Fc1ccc2c3c(cccc13)-c1ccc3ccccc3c1-2,1.0,5.7795,,,0,0,0,270.084478572,0.0,21.0,259.218,121.01153063842844,0.2063229056925861,0.1305910508183966,0.1305910508183966,-0.2063229056925861,5.779500000000003,270.30600000000004,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.334404036512185
C[N+]1=CC=C(c2ccccc2)CC1,1.0,2.1868,,,0,0,0,172.11207586809,0.25,13.0,158.13899999999995,79.03091559261858,0.2383263842284894,0.1629229762177918,0.1629229762177918,-0.2383263842284894,2.1868,172.25099999999998,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.01,0.5711629937320436
CC1=C(O)C(=O)CO1,0.008,-1.7218,5.3065,,1,0,1,114.031694052,0.4,8.0,108.052,46.572886381449145,0.5019581505936394,0.2373837775446743,0.2373837775446743,-0.5019581505936394,0.3752,114.1,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,46.53,0.4946813128952599
O=c1oc2cccc(O)c2cc1C1CCc2ccccc2C1,0.7626,3.6534,7.9068,,1,0,1,292.109944372,0.2105263157894736,22.0,276.206,127.38467183760224,0.5071881472657025,0.3392484019636899,0.3392484019636899,-0.5071881472657025,3.7711000000000015,292.334,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,50.44,0.6945289330616604
C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,0.6747,1.1357,7.7169,,1,0,1,262.131742436,0.5,19.0,244.165,112.58155187507398,0.3300197179767206,0.3300197179767206,0.2765993123104263,-0.2765993123104263,1.3066,262.309,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,1.0,66.48,0.4734897247740322
CC1=C(C)C(=O)C(C)=C(C)C1=O,1.0,1.811,,,0,0,0,164.083729624,0.4,12.0,152.10799999999998,71.96173703958883,0.2893411366365294,0.1847313710633069,0.1847313710633069,-0.2893411366365294,1.811,164.20399999999998,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,34.14,0.5115397541290054
CC(C)(C)C1=CC(=O)C=CC1=O,1.0,1.6669,,,0,0,0,164.083729624,0.4,12.0,152.10799999999998,71.96173703958881,0.2899491245174781,0.1821244943652333,0.1821244943652333,-0.2899491245174781,1.6669,164.20399999999998,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,34.14,0.5101777780888513
CC1=CC(=O)C(C(C)C)=CC1=O,1.0,1.6669,,,0,0,0,164.083729624,0.4,12.0,152.10799999999998,71.96173703958881,0.2896506204038027,0.1821159550784538,0.1821159550784538,-0.2896506204038027,1.6669,164.20399999999998,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,34.14,0.5522549586177093
Clc1nnc(Cl)c2ccccc12,1.0,2.9366,,1.946,0,2,2,197.975153488,0.0,12.0,195.008,79.12734963529327,0.1591268708603131,0.1591268708603131,0.1364259451614686,-0.1364259451614686,2.9366000000000003,199.04,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,25.78,0.6512410919156931
COc1nncc2ccccc12,0.9996,1.6382,,3.9471,0,2,2,160.063662876,0.1111111111111111,12.0,152.11199999999997,69.9993045254334,0.4794830448126076,0.2405952422161428,0.2405952422161428,-0.4794830448126076,1.6384,160.176,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,35.010000000000005,0.6356552607915211
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.0528,0.5135,6.1469,4.3782,1,2,3,279.03137676800003,0.0,19.0,270.205,108.67175910503045,0.269010770658885,0.269010770658885,0.2633582254150283,-0.2633582254150283,1.7906,279.277,1.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,102.2,0.6785748830532133
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,0.0,0.6826,-0.33,,4,0,4,714.1090350320002,0.0588235294117647,50.0,688.5260000000003,284.66228470241794,0.5049568040545375,0.2947199751807489,0.2947199751807489,-0.5049568040545375,8.412600000000005,714.7340000000003,4.0,14.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,4.0,16.0,9.0,0.0,0.0,0.0,6.0,217.1,0.0827362267563019
Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O,1.0,3.7225,13.0551,,2,0,2,276.115029752,0.1578947368421052,21.0,260.20699999999994,122.51247607362896,0.3859488432774825,0.1096273844910754,0.1096273844910754,-0.3859488432774825,3.7225200000000034,276.335,2.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,40.46,0.6142795458989966
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,0.9809,2.428,,5.689,0,1,1,317.108564468,0.2941176470588235,22.0,298.25800000000004,131.0151579015697,0.2869675093274826,0.2642454280637936,0.2642454280637936,-0.2869675093274826,2.436400000000001,317.4100000000001,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,5.0,5.0,0.0,1.0,1.0,3.0,46.61000000000001,0.7947798406720921
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0.0374,1.5792,,8.81,0,3,3,327.174690544,0.3684210526315789,24.0,305.22700000000003,141.46857591152786,0.3540553115562782,0.1624247526011735,0.1624247526011735,-0.3540553115562782,3.0058000000000016,327.403,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,5.0,6.0,0.0,1.0,1.0,3.0,36.440000000000005,0.7643942127070744
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.0,3.6108,,,0,0,0,283.86015458,0.0,15.0,285.897,103.80511053188204,0.3855764388494903,0.3480510540730198,0.3480510540730198,-0.3855764388494903,3.6108,285.897,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,43.370000000000005,0.3164848496107182
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,1.0,4.0472,,,0,0,0,459.6580922600001,0.0,15.0,463.7010000000001,118.0622360469208,0.3855961002338476,0.3476515361359579,0.3476515361359579,-0.3855961002338476,4.0472,463.7010000000001,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,43.370000000000005,0.2523528670738498
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,0.9978,3.3272,13.6182,4.7476,2,1,3,246.04629856,0.0,17.0,236.211,102.60447377043874,0.3987277676642252,0.269002646713657,0.269002646713657,-0.3987277676642252,3.3282000000000016,246.29100000000005,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,69.16,0.5120585654200068
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0.0729,4.7253,6.2956,,2,0,2,353.884261152,0.0,19.0,350.00900000000007,133.41313976284496,0.5051938869665639,0.1476798382751913,0.1476798382751913,-0.5051938869665639,5.862600000000001,356.057,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,40.46,0.7079213197705984
ONc1ccc(Sc2ccccc2)cc1,0.9975,3.6378,10.8522,4.7378,2,1,3,217.056134972,0.0,15.0,206.205,92.90974178620829,0.291097079880996,0.0602378763989656,0.0602378763989656,-0.291097079880996,3.638900000000002,217.29300000000003,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,32.26,0.7697675616548271
Cc1cccc2cccnc12,0.9928,2.5401,,5.2579,0,1,1,143.073499288,0.1,11.0,134.117,65.69765774657529,0.2559860149906082,0.0730564981094422,0.0730564981094422,-0.2559860149906082,2.5432200000000007,143.18899999999996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5519055037199659
Oc1cc(O)c2ccccc2n1,0.0006,-1.5614,4.1929,3.4651,2,1,3,161.047678464,0.0,12.0,154.10399999999998,68.92118313657069,0.5070424684778925,0.2145729767102427,0.2145729767102427,-0.5070424684778925,1.6459999999999992,161.15999999999997,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,53.35,0.6171968490375306
Clc1cnc2ccccc2c1,1.0,2.8882,,2.8582,0,1,1,163.018876872,0.0,11.0,157.55899999999997,69.63598185906035,0.254709809254978,0.0702597414993192,0.0702597414993192,-0.254709809254978,2.888200000000001,163.60699999999997,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5821504570721324
COc1c(C(=O)O)c(O)nc2ccccc12,0.0,-4.1797,1.5732,3.6271,2,1,3,219.053157768,0.0909090909090909,16.0,210.124,90.92613469491458,0.4949230490602248,0.3445933904036513,0.3445933904036513,-0.4949230490602248,1.6472,219.196,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,79.65,0.8022091263436715
Oc1c(I)cc(Cl)c2cccnc12,0.0044,0.8398,5.0433,3.0026,1,1,2,304.9104394600001,0.0,13.0,300.46200000000005,93.6920537323,0.5045907597486406,0.1547576316866605,0.1547576316866605,-0.5045907597486406,3.1984000000000004,305.502,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,33.120000000000005,0.7583081059543383
CNc1c(C)cc2ncccc2c1N,0.7787,2.0585,12.8918,6.8536,3,3,6,187.110947416,0.1818181818181818,14.0,174.14199999999997,82.95235274159265,0.3964960840050311,0.0726348757197127,0.0726348757197127,-0.3964960840050311,2.16712,187.246,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,50.94,0.6725463509923384
Fc1ccc2ccccc2n1,1.0,2.3739,,1.6339,0,1,1,147.048427412,0.0,11.0,141.10399999999996,63.498251035104914,0.2197173744232068,0.2129120620876812,0.2129120620876812,-0.2197173744232068,2.3739,147.152,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5211236867870965
Fc1ccc2ncccc2c1F,0.9999,2.513,,3.4181,0,1,1,165.0390056,0.0,12.0,160.10199999999998,67.66378643803115,0.2561526384505126,0.167695476662924,0.167695476662924,-0.2561526384505126,2.513000000000001,165.14199999999997,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5840485195000186
Oc1ccc2cccnc2c1,0.9421,1.9145,8.6362,4.9033,1,1,2,145.052763844,0.0,11.0,138.105,64.1269493843747,0.5078839678989638,0.1172734863289336,0.1172734863289336,-0.5078839678989638,1.9404,145.161,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,33.120000000000005,0.614103356782718
Fc1cnc2ccccc2c1,1.0,2.3739,,2.621,0,1,1,147.048427412,0.0,11.0,141.10399999999998,63.498251035104914,0.2532081087071878,0.1416260991928724,0.1416260991928724,-0.2532081087071878,2.3739,147.15199999999996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5570772518908732
Nc1cccc2ncccc12,0.98,1.8082,13.6193,5.7105,2,2,4,144.068748256,0.0,11.0,136.11299999999997,64.6726063291914,0.3981796809634788,0.0722144013791825,0.0722144013791825,-0.3981796809634788,1.817,144.177,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,38.91,0.5725810426076292
Cc1ccnc2ccccc12,0.9872,2.5376,,5.5111,0,1,1,143.073499288,0.1,11.0,134.117,65.69765774657529,0.2562461198476845,0.0704104685267859,0.0704104685267859,-0.2562461198476845,2.5432200000000007,143.189,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.89,0.551905503719966
Fc1ccc(F)c2ncccc12,1.0,2.513,,2.3554,0,1,1,165.0390056,0.0,12.0,160.10199999999998,67.66378643803115,0.2530615606970978,0.1491242039493045,0.1491242039493045,-0.2530615606970978,2.513000000000001,165.14200000000002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5840485195000187
Clc1cccc2cccnc12,1.0,2.8882,,2.4288,0,1,1,163.018876872,0.0,11.0,157.55899999999997,69.63598185906037,0.2546918325555933,0.0887554289107275,0.0887554289107275,-0.2546918325555933,2.888200000000001,163.60699999999997,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5821504570721324
CC(=O)Oc1cccc2cccnc12,1.0,2.1601,,2.9711,0,1,1,187.063328528,0.0909090909090909,14.0,178.12599999999998,81.33766719052252,0.4243856385475687,0.3076001760946808,0.3076001760946808,-0.4243856385475687,2.1601,187.198,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,39.19,0.506937344455037
O=[N+]([O-])c1ccnc2ccccc12,1.0,2.143,,2.5142,0,1,1,174.042927432,0.0,13.0,168.111,73.98569135467848,0.2798034651791381,0.2798034651791381,0.2582887453504434,-0.2582887453504434,2.143,174.159,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,56.03,0.491210814052725
Clc1ccc2ccccc2n1,1.0,2.8882,,1.9955,0,1,1,163.018876872,0.0,11.0,157.55899999999997,69.63598185906035,0.236115359619623,0.1292838665403659,0.1292838665403659,-0.236115359619623,2.888200000000001,163.60699999999997,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5445786763406579
Fc1ccc2cccnc2c1,0.9999,2.3738,,3.4821,0,1,1,147.048427412,0.0,11.0,141.10399999999998,63.498251035104914,0.2561576318742761,0.1249010767784747,0.1249010767784747,-0.2561576318742761,2.3739,147.152,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5570772518908733
CC(=O)Nc1cccc2ncccc12,0.9978,2.1922,13.5281,4.751,1,2,3,186.07931294,0.0909090909090909,14.0,176.13399999999996,81.7739841446237,0.3257036086317597,0.2207655796194507,0.2207655796194507,-0.3257036086317597,2.1932,186.214,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,41.99,0.7413152241085681
OCc1ccnc2ccccc12,0.996,1.7254,13.2434,5.0005,1,1,2,159.068413908,0.1,12.0,150.116,70.4918914987713,0.3916554852376298,0.0705086757641807,0.0705086757641807,-0.3916554852376298,1.7271,159.188,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,33.120000000000005,0.6869222311376357
O=C(O)c1cc(O)c2cccc(O)c2n1,0.0,-4.154,1.9027,4.7328,3,1,4,205.037507704,0.0,15.0,198.113,84.24188110320709,0.5071613534896527,0.3541506845054462,0.3541506845054462,-0.5071613534896527,1.3441999999999998,205.169,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,90.65,0.6531126670320804
Clc1ccc2ncccc2c1,0.9994,2.8879,,4.1643,0,1,1,163.018876872,0.0,11.0,157.55899999999997,69.63598185906035,0.2562649347963625,0.0702486600221818,0.0702486600221818,-0.2562649347963625,2.8882000000000003,163.607,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.89,0.5821504570721325
O=C1c2ccccc2-c2cc3ccccc3cc21,1.0,4.0512,,,0,0,0,230.07316494,0.0,18.0,220.18599999999995,104.69079491820736,0.2885667193299597,0.1937942494136555,0.1937942494136555,-0.2885667193299597,4.051200000000002,230.266,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,17.07,0.4450950673461231
COc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(OC)cc2)cc1,0.9724,6.0326,12.7173,5.8534,1,1,2,384.18377800799993,0.16,29.0,360.28700000000015,170.71835305625004,0.4967678029327613,0.1382975101843543,0.1382975101843543,-0.4967678029327613,6.044740000000005,384.4790000000001,1.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,47.14,0.4558804899902656
Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1,0.9812,6.6361,12.635,5.6824,1,1,2,352.193948768,0.16,27.0,328.2890000000001,160.49126259723627,0.3374309909910573,0.1382975099401031,0.1382975099401031,-0.3374309909910573,6.644380000000005,352.48100000000005,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,28.68,0.4394609071758618
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,0.0,-1.6845,-0.3382,4.7727,3,1,4,749.1655701840901,0.1621621621621621,51.0,712.613,298.0233286475436,0.3674816899968917,0.2940249647722788,0.2940249647722788,-0.3674816899968917,6.054700000000006,749.9090000000004,3.0,11.0,1.0,0.0,1.0,4.0,0.0,4.0,7.0,3.0,14.0,12.0,0.0,0.0,0.0,5.0,169.36,0.1144641548407726
